work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,work_setting,company_location,company_size,job_category
2024,Mid-level,Full-time,business intelligence analyst,181280.0,USD,181280,United States,In-person,United States,M,BI and Visualization
2024,Mid-level,Part-time,business intelligence analyst,1648000.0,USD,164800,United States,In-person,United States,M,BI and Visualization
2024,Mid-level,Full-time,data analyst,107500.0,USD,107500,United States,In-person,United States,M,Data Analysis
2024,Mid-level,,data analyst,,USD,96750,United States,In-person,United States,M,Data Analysis
2024,senior,Full-time,data scientist,96750.0,USD,96750,United States,In-person,United States,M,Data Science and Research
2024,senior,Full-time,data scientist,69600.0,USD,69600,United States,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,data scientist,150000.0,USD,150000,United States,Remote,United States,M,Data Science and Research
2024,Mid-level,Full-time,data scientist,127500.0,USD,127500,United States,Remote,United States,M,Data Science and Research
2024,exec,,data engineer,225000.0,USD,225000,United States,In-person,United States,M,Data Engineering
2024,exec,Full-time,data engineer,190000.0,USD,190000,United States,In-person,United States,M,Data Engineering
2024,senior,Full-time,data scientist,245000.0,USD,245000,United States,In-person,United States,M,Data Science and Research
2024,senior,Full-time,data scientist,180000.0,USD,180000,United States,In-person,United States,M,Data Science and Research
2024,senior,Full-time,data architect,175000.0,USD,175000,United States,In-person,United States,M,Data Architecture and Modeling
2024,senior,Full-time,data architect,117000.0,USD,117000,United States,In-person,United States,M,Data Architecture and Modeling
2024,senior,Full-time,data scientist,190000.0,USD,190000,United States,Remote,United States,M,Data Science and Research
2024,senior,Full-time,data scientist,136000.0,USD,136000,United States,Remote,United States,M,Data Science and Research
2024,senior,Full-time,research scientist,245400.0,USD,245400,United States,In-person,United States,M,Data Science and Research
2024,senior,Full-time,research scientist,1390000.0,USD,139000,United States,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,data scientist,170000.0,USD,170000,United States,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,data scientist,120000.0,USD,120000,,In-person,United States,M,Data Science and Research
2024,senior,Full-time,data engineer,1699000.0,USD,169900,United States,Remote,United States,M,Data Engineering
2024,senior,Full-time,data engineer,135920.0,USD,135920,United States,Remote,United States,M,Data Engineering
2024,senior,Full-time,data scientist,170000.0,USD,170000,United States,In-person,United States,M,Data Science and Research
2024,senior,Full-time,data scientist,160000.0,USD,160000,United States,In-person,United States,M,Data Science and Research
2024,senior,,data science,240000.0,USD,240000,United States,In-person,United States,M,Data Science and Research
2024,senior,Full-time,data science,204000.0,USD,204000,United States,In-person,United States,M,Data Science and Research
2024,senior,Full-time,data scientist,185000.0,USD,185000,United States,In-person,United States,M,Data Science and Research
2024,senior,Full-time,data scientist,,USD,123000,United States,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,data science,170000.0,USD,170000,United States,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,data science,,USD,140000,United States,In-person,United States,M,Data Science and Research
2024,senior,Full-time,ai engineer,90000.0,USD,90000,United Arab Emirates,In-person,United Arab Emirates,L,Machine Learning and AI
2024,senior,Full-time,machine learning engineer,180500.0,USD,180500,United States,In-person,United States,M,Machine Learning and AI
2024,senior,Full-time,machine learning engineer,96200.0,USD,96200,United States,In-person,United States,M,Machine Learning and AI
2024,senior,Full-time,machine learning engineer,235000.0,USD,235000,Australia,In-person,Australia,M,Machine Learning and AI
2024,senior,,machine learning engineer,175000.0,USD,175000,Australia,In-person,Australia,M,Machine Learning and AI
2024,Mid-level,Full-time,business intelligence developer,,USD,95413,United States,Remote,United States,M,BI and Visualization
2024,Mid-level,Full-time,,70692.0,USD,70692,United States,Remote,United States,M,BI and Visualization
2024,senior,Full-time,,110000.0,USD,110000,Ukraine,In-person,Ukraine,M,Data Engineering
2024,senior,Full-time,data engineer,48000.0,USD,48000,Ukraine,In-person,Ukraine,M,Data Engineering
2024,senior,Full-time,data scientist,222300.0,USD,222300,United States,In-person,United States,M,Data Science and Research
2024,senior,Full-time,data scientist,119700.0,USD,119700,United States,In-person,United States,M,Data Science and Research
2024,senior,Full-time,cloud database engineer,170375.0,USD,170375,United States,Remote,United States,M,Cloud and Database
2024,senior,Full-time,cloud database engineer,102500.0,USD,102500,United States,Remote,United States,M,Cloud and Database
2024,senior,Full-time,,270000.0,USD,270000,Australia,In-person,Australia,M,Data Engineering
2024,senior,Full-time,data engineer,190000.0,USD,190000,Australia,In-person,Australia,M,Data Engineering
2024,Mid-level,Full-time,data engineer,98000.0,USD,98000,United States,In-person,United States,M,Data Engineering
2024,Mid-level,Full-time,data engineer,68300.0,USD,68300,United States,In-person,United States,M,Data Engineering
2024,Mid-level,Full-time,machine learning engineer,223100.0,USD,223100,United States,Remote,United States,M,Machine Learning and AI
2024,Mid-level,Full-time,machine learning engineer,1264000.0,USD,126400,United States,Remote,United States,M,Machine Learning and AI
2024,senior,Full-time,data engineer,283800.0,USD,283800,United States,Remote,United States,M,Data Engineering
2024,senior,Full-time,data engineer,198900.0,USD,198900,United States,Remote,United States,M,Data Engineering
2024,Mid-level,Full-time,research engineer,166000.0,USD,166000,United States,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,research engineer,73000.0,USD,73000,,In-person,United States,M,Data Science and Research
2024,entry,Full-time,data analyst,130000.0,USD,130000,United States,In-person,United States,M,Data Analysis
2024,entry,Full-time,data analyst,100000.0,USD,100000,United States,In-person,United States,M,Data Analysis
2024,senior,Full-time,machine learning scientist,220000.0,USD,220000,United States,In-person,United States,M,Machine Learning and AI
2024,senior,Part-time,machine learning scientist,137500.0,USD,137500,United States,In-person,United States,M,Machine Learning and AI
2024,senior,Full-time,research engineer,2340000.0,USD,234000,United States,In-person,United States,M,Data Science and Research
2024,senior,Full-time,research engineer,146000.0,USD,146000,United States,In-person,United States,M,Data Science and Research
2024,entry,Full-time,data analyst,39600.0,EUR,44000,Lithuania,In-person,Lithuania,M,Data Analysis
2024,entry,Full-time,data analyst,33600.0,EUR,37333,Lithuania,In-person,Lithuania,M,Data Analysis
2024,senior,Full-time,data engineer,275000.0,USD,275000,United States,Remote,United States,M,Data Engineering
2024,senior,,data engineer,200000.0,USD,200000,United States,Remote,United States,M,Data Engineering
2024,senior,Full-time,data engineer,,USD,204000,United States,In-person,United States,M,Data Engineering
2024,senior,Full-time,data engineer,163200.0,USD,163200,United States,In-person,United States,M,Data Engineering
2024,Mid-level,Full-time,data scientist,135000.0,USD,135000,United States,Remote,United States,M,Data Science and Research
2024,Mid-level,Full-time,data scientist,110000.0,USD,110000,United States,Remote,United States,M,Data Science and Research
2024,senior,Full-time,machine learning engineer,195000.0,USD,195000,,Remote,United States,M,Machine Learning and AI
2024,senior,Full-time,machine learning engineer,170000.0,USD,170000,United States,Remote,United States,M,Machine Learning and AI
2024,Mid-level,Full-time,,210000.0,USD,210000,,In-person,United States,M,Data Engineering
2024,Mid-level,Full-time,data engineer,130000.0,USD,130000,United States,In-person,United States,M,Data Engineering
2024,Mid-level,Full-time,data scientist,136000.0,USD,136000,United States,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,data scientist,106700.0,USD,106700,,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,data scientist,164000.0,USD,164000,United States,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,data scientist,1310000.0,USD,131000,United States,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,applied scientist,250000.0,USD,250000,United States,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,applied scientist,170000.0,USD,170000,United States,In-person,United States,M,Data Science and Research
2024,senior,Full-time,data analyst,175000.0,USD,175000,United States,In-person,United States,M,Data Analysis
2024,senior,,,117000.0,USD,117000,,In-person,United States,M,Data Analysis
2024,senior,Full-time,data engineer,205500.0,USD,205500,United States,Remote,United States,M,Data Engineering
2024,senior,Full-time,data engineer,135000.0,USD,135000,United States,Remote,United States,M,Data Engineering
2024,senior,Full-time,data engineer,146000.0,USD,146000,,In-person,United States,M,Data Engineering
2024,senior,Contract,data engineer,82500.0,USD,82500,United States,In-person,United States,M,Data Engineering
2024,Mid-level,Full-time,data science manager,240000.0,USD,240000,United States,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,data science manager,180000.0,USD,180000,United States,In-person,United States,M,Data Science and Research
2024,senior,,data analyst,157500.0,USD,157500,United States,Remote,United States,M,Data Analysis
2024,senior,Full-time,data analyst,132500.0,USD,132500,United States,Remote,United States,M,Data Analysis
2024,senior,Full-time,data engineer,209943.0,USD,209943,United States,In-person,United States,M,Data Engineering
2024,senior,Full-time,data engineer,155175.0,USD,155175,United States,In-person,United States,M,Data Engineering
2024,senior,,,244800.0,USD,244800,United States,In-person,United States,M,Data Science and Research
2024,senior,Full-time,data scientist,172000.0,USD,172000,United States,In-person,United States,M,Data Science and Research
2024,senior,Full-time,research scientist,250000.0,USD,250000,United States,In-person,United States,M,Data Science and Research
2024,senior,,research scientist,200000.0,USD,200000,United States,In-person,United States,M,Data Science and Research
2024,senior,Full-time,,2800000.0,USD,280000,,In-person,United States,M,Data Science and Research
2024,senior,Full-time,,280000.0,USD,280000,United States,In-person,United States,M,Machine Learning and AI
2024,senior,Full-time,data science,180000.0,USD,180000,United States,In-person,United States,M,Data Science and Research
2024,senior,Full-time,data science,160000.0,USD,160000,United States,In-person,United States,M,Data Science and Research
2024,entry,Full-time,data analyst,184180.0,USD,184180,United States,In-person,United States,M,Data Analysis
2024,entry,Full-time,data analyst,159870.0,USD,159870,United States,In-person,United States,M,Data Analysis
2024,senior,Full-time,data scientist,195000.0,USD,195000,United States,In-person,United States,M,Data Science and Research
